customer_id,total_revenue,hist_clv,aov,annual_freq,churn_probability,pred_clv,value_tier
CUST00191,52848.78,26812.35,7549.825714285714,9.504646840148698,0.1646249285087956,64708.838764673375,Next 25%
CUST00652,27043.739999999998,13546.029999999999,4507.29,14.610000000000001,0.089942761584997,64690.962075875424,Next 25%
CUST01744,80601.77,49014.79,7327.433636363637,10.355025773195877,0.2102046469304399,64688.463570772765,Next 25%
CUST01524,29063.43,16568.72,4151.918571428571,19.080223880597014,0.24366294707613662,64678.04062849848,Next 25%
CUST01160,21663.62,11777.970000000001,5415.905,12.074380165289256,0.0841211150941429,64652.17120211669,Next 25%
CUST01374,47262.72,26713.37,5907.84,10.782287822878228,0.064704685547599,64312.82525277187,Next 25%
CUST00755,18757.43,8365.02,4689.3575,16.79310344827586,0.24366294707613662,64293.76633643453,Next 25%
CUST00260,53125.04,31114.99,8854.173333333334,7.911552346570398,0.1524809590923027,64086.768577756586,Next 25%
CUST01428,55174.01,29841.88,7882.001428571429,8.939685314685315,0.1587813620744086,63984.7991724442,Next 25%
CUST01380,29064.84,13272.5,9688.28,7.403716216216217,0.1762181046080272,63784.89911282293,Next 25%
CUST01816,6506.0,2932.87,6506.0,12.0,0.24366294707613662,63741.14581783029,Next 25%
CUST01309,23869.29,14114.45,4773.858,13.138489208633093,0.0612964245230619,63555.41831478167,Next 25%
CUST00095,20010.33,12280.27,3335.0550000000003,23.31382978723404,0.24366294707613662,63480.62339809737,Next 25%
CUST01855,43320.72,21621.56,8664.144,8.045154185022026,0.1568155422356844,63444.18317404761,Next 25%
CUST00379,30385.79,14336.57,4340.827142857143,17.87937062937063,0.24366294707613662,63364.976819719224,Next 25%
CUST00449,31581.940000000002,18747.600000000002,7895.485000000001,9.805369127516778,0.24366294707613662,63207.31197913555,Next 25%
CUST01696,10863.93,6888.5199999999995,5431.965,14.048076923076922,0.2339540883035311,63101.22972248898,Next 25%
CUST00721,31269.59,11910.660000000002,6253.918,12.339527027027028,0.24366294707613662,63005.03501450747,Next 25%
CUST00896,6086.43,3388.48,6086.43,12.0,0.2009859095057797,62995.20591420358,Next 25%
CUST00806,16793.86,9947.79,5597.953333333334,10.957500000000001,0.0486490370030935,62992.769009930955,Next 25%
CUST00696,46899.66,25016.010000000002,6699.9514285714295,9.611842105263158,0.0963868892175825,62815.958359127595,Next 25%
CUST00629,27053.0,16412.59,5410.6,14.156976744186046,0.24366294707613662,62537.49885863813,Next 25%
CUST00164,46375.39,22846.489999999998,6625.055714285714,10.787974683544304,0.1910984265867426,62407.145412619015,Next 25%
CUST01815,33205.130000000005,17380.9,6641.026000000001,9.611842105263158,0.0964825151848029,62256.90893436264,Next 25%
CUST00618,41740.17,21795.69,5217.52125,12.175,0.0931511104531883,62183.806905050245,Next 25%
CUST00329,59480.22,33199.54,9913.37,6.743076923076923,0.1409044771856334,61991.2037606679,Next 25%
CUST01136,44814.74,26485.31,8962.948,7.161764705882352,0.1068705977426614,61886.296860934504,Next 25%
CUST01494,67896.86,36287.22,6172.441818181818,10.771447721179625,0.1421522835566201,61567.35079541781,Next 25%
CUST00346,12408.92,5884.889999999999,4136.306666666666,15.433098591549294,0.1101553394885151,61318.178244327675,Next 25%
CUST01826,13125.25,6367.460000000001,4375.083333333333,17.12109375,0.24366294707613662,61156.468084275475,Next 25%
CUST00320,44856.75,27628.0,8971.35,6.970419847328245,0.0950488858547043,61087.31559207855,Next 25%
CUST00510,5963.7,2980.05,5963.7,12.0,0.2107574635217707,60970.07121369131,Next 25%
CUST01519,24922.94,13119.68,6230.735,11.975409836065575,0.24366294707613662,60919.20498581231,Next 25%
CUST01499,17819.690000000002,8698.28,3563.9380000000006,18.446969696969695,0.1418950184128809,60898.24568199095,Next 25%
CUST00783,17629.67,10561.94,5876.556666666666,10.957500000000001,0.1248076284711833,60834.10392589343,Next 25%
CUST01438,54250.5,30456.86,6781.3125,9.517915309446254,0.1324210715700034,60446.86392391143,Next 25%
CUST01566,23558.46,11389.61,7852.82,9.365384615384617,0.24366294707613662,60044.85791948256,Next 25%
CUST01381,51215.0,30255.800000000003,8535.833333333334,7.583044982698962,0.1409995413484383,60019.46760768569,Next 25%
CUST01526,6717.7,4614.7,6717.7,12.0,0.311706723790979,59894.17158067504,Next 25%
CUST00342,13223.53,7818.99,4407.843333333333,16.602272727272727,0.24366294707613662,59747.29599495466,Next 25%
CUST01851,46030.15,25664.3,11507.5375,5.662790697674418,0.1515110942881794,59685.42093223405,Next 25%
CUST00019,17176.75,9856.02,8588.375,7.092233009708738,0.0934894307418116,59604.08848983613,Next 25%
CUST00069,60143.5,33663.8,10023.916666666666,6.935126582278481,0.2065274327104687,59543.30550511127,Next 25%
CUST01322,67197.09,36008.54,6108.826363636364,10.657161803713528,0.1580077751724916,59172.048674772384,Next 25%
CUST01233,29749.51,14805.18,5949.902,9.51171875,0.0320148932727996,59135.28202201053,Next 25%
CUST00037,6032.469999999999,2902.2200000000003,6032.469999999999,12.0,0.24366294707613662,59101.83675248795,Next 25%
CUST01822,24514.5,14533.91,8171.5,9.365384615384617,0.286925404591852,58907.63008352251,Next 25%
CUST01097,37362.33,23518.12,5337.475714285714,11.414062500000002,0.1052846181036126,58839.67241905138,Next 25%
CUST01389,43325.12,23462.72,6189.302857142858,9.909883720930232,0.1138453685248906,58671.74279069658,Next 25%
CUST01966,46421.44,28341.33,6631.634285714286,9.13125,0.1032720816867009,58616.60711594418,Next 25%
CUST00593,39379.03,23523.55,13126.343333333332,5.648195876288661,0.2688120732161435,58518.300511459696,Next 25%
CUST01733,35442.67,18521.21,5063.238571428571,11.836805555555555,0.0969578614669517,58422.49565368517,Next 25%
CUST01782,25313.93,13503.4,8437.976666666667,7.024038461538462,0.0900792974363216,58215.40611282747,Next 25%
CUST01628,26345.4,10145.71,5269.08,11.273148148148147,0.0934092970445993,58130.01728678702,Next 25%
CUST01258,34941.57,20741.0,5823.595,9.871621621621621,0.063294240572934,58128.89130540751,Next 25%
CUST01663,13556.04,8081.870000000001,6778.02,10.742647058823529,0.265262289794489,57750.48929322008,Next 25%
CUST00109,23873.48,11546.7,3978.9133333333334,15.433098591549294,0.1292724617883854,57717.707692427546,Next 25%
CUST01828,5889.2,3533.72,5889.2,12.0,0.24366294707613662,57698.1795189619,Next 25%
CUST01341,37817.11,18131.45,12605.703333333333,6.600903614457831,0.3594814711798067,57532.249473324846,Next 25%
CUST00398,54439.37,27464.64,5443.937,11.135670731707316,0.1220139066700551,57454.796767926135,Next 25%
CUST01027,33265.85,18310.82,8316.4625,7.454081632653061,0.1425337641492529,57379.794732445,Next 25%
CUST00562,17292.9,8668.570000000002,4323.225,13.281818181818183,0.0744381422930473,57369.35970333881,Next 25%
CUST01555,24066.79,13849.59,6016.6975,10.145833333333332,0.1310402566884092,57260.448092295104,Next 25%
CUST01654,51824.340000000004,27321.83,4711.3036363636365,12.918810289389066,0.1301085360692478,57152.84696646765,Next 25%
CUST01478,21077.8,9769.330000000002,3512.9666666666667,19.922727272727272,0.24366294707613662,57140.939924019774,Next 25%
CUST01114,62255.32,29383.170000000002,7781.915,8.184873949579831,0.1689356405339512,57140.27421875325,Next 25%
CUST01019,16808.66,8588.35,4202.165,14.323529411764707,0.1211202727263947,57103.37488969958,Next 25%
CUST01400,6453.96,2800.4700000000003,3226.98,17.392857142857142,0.0597363931892258,56967.34963968658,Next 25%
CUST00990,42677.83,23483.940000000002,7112.971666666667,8.627952755905513,0.1401579130769385,56962.19551369846,Next 25%
CUST00248,30953.15,17216.85,3869.14375,14.683417085427136,0.0723232687047411,56891.5607276115,Next 25%
CUST00036,14469.59,6936.91,4823.196666666667,12.451704545454545,0.1235260535120598,56821.40564836397,Next 25%
CUST00966,67796.38,38009.76,6779.638000000001,9.246835443037975,0.1607923842945766,56790.832458191995,Next 25%
CUST00024,103892.23999999999,58264.08,10389.223999999998,6.970419847328245,0.2739182295063073,56759.265277647246,Next 25%
CUST00408,44787.79,27728.120000000003,8957.558,6.665145985401459,0.1205766770535042,56676.94833313507,Next 25%
CUST00360,52850.53,30533.23,7550.075714285714,8.63766891891892,0.1958690263622269,56608.78520486167,Next 25%
CUST00503,34098.24,19806.760000000002,5683.04,10.386255924170616,0.1220053526325901,55942.36016152118,Next 25%
CUST00430,5707.8,4013.25,5707.8,12.0,0.24366294707613662,55920.95175207682,Next 25%
CUST01007,47979.18,30451.98,11994.795,4.9358108108108105,0.1308338080086452,55547.34991207819,Next 25%
CUST01313,65225.78,34778.810000000005,7247.308888888889,8.71949602122016,0.1857102569447817,55546.449491725245,Next 25%
CUST00367,44242.5,20198.59,6320.357142857143,9.399816176470589,0.1338993355595523,55544.17698258347,Next 25%
CUST01496,59333.049999999996,31154.79,9888.841666666665,6.54179104477612,0.2060312797853202,55444.01449631226,Next 25%
CUST00221,18400.45,10168.26,4600.1125,14.757575757575756,0.24366294707613662,55425.29781333545,Next 25%
CUST01417,50954.41,26076.25,10190.882000000001,6.569244604316546,0.2336578561924842,55380.78401545624,Next 25%
CUST00746,30998.82,17256.83,3874.8525,17.49700598802395,0.24366294707613662,55353.294846956574,Next 25%
CUST01549,11157.33,5161.92,5578.665,11.4140625,0.1961521963740432,55252.704751174846,Next 25%
CUST00007,56143.159999999996,31934.34,8020.451428571428,7.747727272727273,0.180138142596606,54994.97438577662,Next 25%
CUST01757,30411.21,14470.160000000002,4344.458571428571,13.11153846153846,0.1057947232143639,54983.92340691407,Next 25%
CUST01601,53283.5,29178.809999999998,10656.7,5.601993865030675,0.1472272815721679,54955.08085088149,Next 25%
CUST00401,36509.05,20332.309999999998,4563.63125,12.38135593220339,0.0997057789979875,54912.64974029222,Next 25%
CUST01179,43673.19,24285.94,7278.865000000001,8.766,0.2040999327648575,54819.220589468074,Next 25%
CUST00049,46042.54,26403.48,6577.505714285714,8.908536585365853,0.1356594560860141,54671.58579783399,Next 25%
CUST01338,16465.8,8986.32,8232.9,7.092233009708738,0.134037111132627,54581.35344914703,Next 25%
CUST00688,42636.6,23189.27,4263.66,13.578066914498141,0.1270094115115361,54555.58984028617,Next 25%
CUST00868,76571.95,42708.61,9571.49375,6.595936794582393,0.2000706880790938,54515.123541105,Next 25%
CUST00101,39394.630000000005,25681.370000000003,6565.771666666667,8.801204819277109,0.1300180820024923,54268.437025234074,Next 25%
CUST00931,16917.21,9856.48,3383.442,19.637096774193548,0.24366294707613662,54245.10792536596,Next 25%
CUST00410,31451.21,14509.24,5241.868333333333,11.124365482233504,0.1383652093446117,54236.76370342749,Next 25%
CUST01962,41554.98,22572.149999999998,5936.425714285715,9.833653846153847,0.1409773947260798,54131.957341446854,Next 25%
CUST01605,25380.66,11395.349999999999,8460.22,7.609375,0.2214972781788119,54100.33611250843,Next 25%
CUST01003,26288.56,13145.33,6572.14,8.801204819277109,0.1358911880158687,53954.36085768742,Next 25%
CUST01895,5916.94,3517.51,1972.3133333333333,29.614864864864867,0.1514089320926866,53504.869143293494,Next 25%
CUST00766,39582.0,24709.239999999998,5654.571428571428,9.469444444444445,0.0772639908208989,53334.82176129701,Next 25%
CUST00262,51887.2,25218.97,7412.457142857143,7.940217391304348,0.1614902513828865,53273.58075026384,Next 25%
CUST00706,23017.73,11459.84,7672.576666666667,6.935126582278481,0.0775139321630376,52986.426273968464,Next 25%
CUST01055,31063.56,16352.27,5177.26,10.795566502463055,0.1219113447692687,52977.68332899773,Next 25%
CUST00705,28058.489999999998,14907.380000000001,7014.6224999999995,8.644970414201183,0.1908071941579678,52969.88284712052,Next 25%
CUST00897,40097.34,22014.6,5728.191428571428,9.758587786259541,0.1239816471991274,52859.96672151802,Next 25%
CUST01900,24283.0,14774.11,6070.75,10.58695652173913,0.24366294707613662,52473.25913040692,Next 25%
CUST01231,55157.54,30599.25,5515.754,10.711143695014663,0.1788358988121351,52369.67436289415,Next 25%
CUST01056,34434.15,18529.2,5739.025000000001,10.006849315068493,0.1554688198201034,52355.263451574596,Next 25%
CUST01115,38359.380000000005,20647.74,5479.9114285714295,9.833653846153847,0.1016607070856465,52256.22533536598,Next 25%
CUST00186,18581.010000000002,9865.84,6193.670000000001,9.528260869565218,0.1802592693388504,52221.26645321138,Next 25%
CUST00025,36292.49,20920.47,7258.498,7.705696202531646,0.1352630206350107,52209.779615753105,Next 25%
CUST01622,41433.64,23848.39,6905.606666666667,7.7712765957446805,0.099709458673425,52153.814277635625,Next 25%
CUST00942,32808.29,15214.880000000001,4686.898571428572,11.068181818181817,0.0703736839176394,52057.03558149147,Next 25%
CUST00720,12043.720000000001,5854.84,4014.5733333333337,15.880434782608695,0.24366294707613662,52050.672524322734,Next 25%
CUST00714,31948.829999999998,19714.86,7987.2074999999995,6.610859728506787,0.0881551340901401,51973.630042117584,Next 25%
CUST01747,62259.0,35814.950000000004,10376.5,5.70703125,0.1874544755964519,51941.92343002753,Next 25%
CUST01738,19523.27,8475.859999999999,6507.756666666667,10.145833333333334,0.2728300613852812,51827.961857392,Next 25%
CUST00372,9767.76,5464.8099999999995,3255.92,15.653571428571428,0.0608160330104563,51671.01812432373,Next 25%
CUST01991,28231.350000000002,12963.119999999999,5646.27,9.871621621621621,0.1412769526420823,51666.90487277181,Next 25%
CUST01427,52852.72,30147.05,5872.524444444444,10.208850931677018,0.2036723379313622,51535.047634386465,Next 25%
CUST00396,23522.96,13078.970000000001,5880.74,10.664233576642335,0.2394517555206258,51486.99910213713,Next 25%
CUST01830,33201.950000000004,18062.730000000003,5533.658333333334,9.325531914893617,0.0810551885852761,51189.933772274046,Next 25%
CUST00932,36948.659999999996,20407.67,9237.164999999999,5.963265306122449,0.1400257715988108,51134.90501996506,Next 25%
CUST00099,67164.16,36132.68,9594.880000000001,6.146033653846153,0.1985735291564561,51016.11096417899,Next 25%
CUST01680,39203.82,21211.91,3920.382,13.628731343283581,0.118021374183123,50868.749511513306,Next 25%
CUST01305,10375.94,4810.9,3458.646666666667,17.963114754098363,0.24366294707613662,50723.872527116735,Next 25%
CUST00802,26536.620000000003,13337.310000000001,6634.155000000001,7.4923076923076914,0.0547443113937494,50717.71775495203,Next 25%
CUST00350,23287.21,10532.609999999999,7762.403333333333,7.998175182481751,0.24366294707613662,50688.76128115822,Next 25%
CUST00656,18148.879999999997,10426.48,4537.219999999999,11.688,0.1170615515637817,50544.00527363282,Next 25%
CUST00857,26909.03,12065.36,5381.806,11.485849056603774,0.24366294707613662,50467.95466845204,Next 25%
CUST00855,14371.66,4274.6,3592.915,17.188235294117646,0.24366294707613662,50419.99453761956,Next 25%
CUST01296,28751.47,15774.980000000001,9583.823333333334,6.053867403314917,0.1949727980071242,50418.67677048866,Next 25%
CUST00527,25982.94,15336.78,3711.848571428571,13.179123711340207,0.0465809842523547,50346.557304403104,Next 25%
CUST01403,17766.829999999998,6722.879999999999,8883.414999999999,7.232673267326732,0.2742810433345226,50333.42104393872,Next 25%
CUST00724,27268.260000000002,16351.85,9089.42,6.763888888888888,0.24366294707613662,50194.62309305263,Next 25%
CUST01432,21680.559999999998,12792.05,3613.4266666666663,14.048076923076923,0.0863238426842848,50065.38936331303,Next 25%
CUST00925,20774.350000000002,9176.28,5193.587500000001,11.782258064516128,0.24366294707613662,49959.783165899986,Next 25%
CUST00548,32120.42,21250.45,10706.806666666665,5.072916666666667,0.1504449068041574,49810.21552331793,Next 25%
CUST00556,19952.920000000002,10715.08,3325.486666666667,14.417763157894736,0.0403974624784163,49665.369378340336,Next 25%
CUST01638,72735.81,43544.45,9091.97625,6.256959314775161,0.1937370624118672,49511.66193341564,Next 25%
CUST01456,28556.11,15296.62,9518.703333333333,5.345121951219512,0.1001217550885512,49422.91382893269,Next 25%
CUST01503,18806.04,10529.76,3134.34,19.223684210526315,0.24366294707613662,49193.45098075185,Next 25%
CUST00471,41624.83,21497.32,6937.471666666667,7.911552346570398,0.1757072847306053,48837.516872012195,Next 25%
CUST01591,8515.279999999999,5486.369999999999,4257.639999999999,14.048076923076922,0.24366294707613662,48832.659262336136,Next 25%
CUST00552,4983.0,2524.04,4983.0,12.0,0.24366294707613662,48819.87851371786,Next 25%
CUST00218,4391.65,1601.4999999999995,4391.65,12.0,0.1440307384056982,48694.09742715195,Next 25%
CUST01575,17252.78,11224.67,8626.39,5.7976190476190474,0.099451079013769,48617.7950217282,Next 25%
CUST01087,67764.12,36532.82,7529.346666666666,7.488041002277904,0.2115515962594288,47985.272963808806,Next 25%
CUST01198,23927.2,13747.81,5981.8,9.13125,0.1870070558957723,47935.590566234336,Next 25%
CUST00631,17994.77,11295.3,4498.6925,13.044642857142858,0.24366294707613662,47911.863542795225,Next 25%
CUST01739,64226.09,33996.72,8028.26125,7.4731457800511505,0.2620023041098579,47795.73458890075,Next 25%
CUST00310,26106.41,13640.559999999998,5221.282,9.27030456852792,0.0876344749916719,47670.4447088668,Next 25%
CUST00570,68473.67,43011.79,9781.952857142856,6.102028639618139,0.2610511101439193,47612.763842894936,Next 25%
CUST00591,17539.82,8735.58,2923.3033333333333,19.922727272727272,0.24366294707613662,47549.63994810277,Next 25%
CUST01319,19200.19,9649.33,3200.0316666666663,14.807432432432433,0.0715311290491165,47490.91830311009,Next 25%
CUST01084,24681.43,11351.8,3525.9185714285713,12.978426395939087,0.0392146926480246,47460.23169289824,Next 25%
CUST00738,59910.12,34664.57,5446.374545454546,9.799390243902439,0.176990540718831,47415.52552050567,Next 25%
CUST00078,41232.18,21400.8,6872.03,7.479522184300341,0.1454742108891964,47412.54408840926,Next 25%
CUST00693,41804.69,23853.96,8360.938,7.1337890625,0.2642045827377715,47374.16074755804,Next 25%
CUST01950,27514.16,15391.98,4585.693333333334,10.74264705882353,0.1102019683010214,47316.97155135827,Next 25%
CUST01754,57999.69,31326.79,8285.67,6.539002557544757,0.1915319878790703,47283.668616771385,Next 25%
CUST00231,46073.9,24850.800000000003,9214.78,5.619230769230769,0.1558605131767588,47182.96613750829,Next 25%
CUST01326,11344.73,6611.5199999999995,5672.365,10.145833333333332,0.24366294707613662,46986.86327970709,Next 25%
CUST00777,31142.84,15342.420000000002,6228.568,8.45486111111111,0.17443883316168,46930.27816161091,Next 25%
CUST01770,55080.49,29952.8,9180.081666666667,5.721932114882506,0.1729248410891836,46896.821303223434,Next 25%
CUST00439,12573.16,6863.58,4191.053333333333,13.696875,0.24366294707613662,46867.22512765785,Next 25%
CUST00480,19437.14,10594.86,4859.285,9.549019607843137,0.065391334559514,46813.395637770496,Next 25%
CUST01446,37669.32,22922.04,7533.864,6.385489510489511,0.0998699726708527,46744.057293956976,Next 25%
CUST01303,46500.71,22823.18,7750.118333333333,6.78482972136223,0.1770067161808995,46714.61366336703,Next 25%
CUST01289,21432.02,13617.34,5358.005,9.074534161490684,0.1107208297613962,46673.971692181454,Next 25%
CUST01101,37621.840000000004,21600.57,3762.184,13.94083969465649,0.1763055261873226,46634.17540081984,Next 25%
CUST01649,56542.36,29656.16,6282.484444444444,8.28022670025189,0.1720741873541022,46491.57471318724,Next 25%
CUST00230,27097.06,16460.45,5419.412,8.61438679245283,0.0779653056285282,46465.753463064844,Next 25%
CUST01995,55981.049999999996,31595.27,7997.2928571428565,7.542035398230088,0.2865938884187842,46449.12915065911,Next 25%
CUST00366,25114.9,12316.23,5022.9800000000005,10.034340659340659,0.1497081884648481,46262.32665494642,Next 25%
CUST00681,45971.99,24695.34,5746.49875,8.990769230769232,0.1708306955614781,46243.69920500824,Next 25%
CUST01943,16581.84,6811.419999999999,2763.64,20.481308411214954,0.24366294707613662,46212.9538070342,Next 25%
CUST01394,27990.42,14611.880000000001,5598.084,9.17713567839196,0.1681509279351476,46131.78762308899,Next 25%
CUST01118,38112.51,21871.68,5444.644285714286,9.434501845018449,0.170114971424961,46016.71358261775,Next 25%
CUST01185,24200.44,13093.86,4840.088,9.51171875,0.074104021270025,46013.32742545103,Next 25%
CUST00010,40749.86,23375.95,6791.643333333333,7.556896551724138,0.169879614910445,45990.55078611398,Next 25%
CUST01367,18753.66,10130.24,4688.415,9.365384615384615,0.0302162323893884,45965.89906064581,Next 25%
CUST01808,21094.06,12075.77,5273.515,10.664233576642335,0.24366294707613662,45914.979587096466,Next 25%
CUST00753,16665.25,9971.67,8332.625,6.827102803738319,0.253215672839477,45858.79711110369,Next 25%
CUST00799,27113.95,13289.470000000001,5422.79,8.415898617511521,0.0705524728903252,45788.59757277988,Next 25%
CUST00846,38129.25,17485.83,9532.3125,5.199288256227757,0.1475287880461648,45606.95461766922,Next 25%
CUST00675,14937.470000000001,8591.099999999999,3734.3675000000003,12.175,0.0726797305279694,45511.89947673869,Next 25%
CUST00888,53475.34,33004.26,7639.334285714285,7.043388429752066,0.2185969553089315,45385.95073101188,Next 25%
CUST00044,10801.939999999999,5346.9,3600.646666666666,15.433098591549294,0.24366294707613662,45368.89457175039,Next 25%
CUST01751,31108.0,16612.81,7777.0,6.1386554621848735,0.1248443153810802,45100.344587403255,Next 25%
CUST01410,21595.79,11502.970000000001,4319.158,10.435714285714287,0.0739180962577838,45058.82408841012,Next 25%
CUST01861,21152.72,8220.6,4230.544,13.044642857142858,0.24366294707613662,45056.03502346317,Next 25%
CUST01497,31142.96,18189.77,5190.493333333333,9.528260869565218,0.1582821326091409,44936.37207564649,Next 25%
CUST00328,85119.98,46859.51,10639.9975,6.203821656050955,0.3710508780306753,44815.21968772226,Next 25%
CUST00991,33172.88,17074.18,4738.982857142857,10.351214574898787,0.1572690149412486,44624.626616422225,Next 25%
CUST01870,29787.83,16938.82,5957.566000000001,8.415898617511521,0.1794017099670492,44412.90176532942,Next 25%
CUST00487,25048.36,14959.99,8349.453333333333,5.562182741116752,0.114387606476756,44397.25962630656,Next 25%
CUST01203,57617.4,34676.17,11523.48,4.465158924205379,0.2009851170117999,44379.72699768464,Next 25%
CUST00440,47450.97,25938.45,5931.37125,8.254237288135593,0.1620199826498891,44286.86149727096,Next 25%
CUST00646,22309.63,14017.920000000002,7436.543333333334,6.261428571428572,0.1214103796337367,44161.091188963124,Next 25%
CUST01702,39754.56,23401.38,9938.64,5.0034246575342465,0.1774177215649543,44155.301780516274,Next 25%
CUST01955,46118.88,21961.82,5124.32,9.419054441260744,0.1533650118716908,44111.20745662751,Next 25%
CUST01655,20420.89,11153.59,3403.4816666666666,12.81578947368421,0.0670717218781268,43926.46165188822,Next 25%
CUST00898,83624.17,47229.49,6968.680833333333,8.042201834862386,0.2742409041650467,43906.33778510402,Next 25%
CUST00325,36914.09,21673.81,9228.5225,5.3127272727272725,0.1705666035044262,43897.561866646836,Next 25%
CUST01135,38535.08,21460.18,5505.011428571429,9.23014440433213,0.2004326841581125,43856.193830692784,Next 25%
CUST00895,43950.01,25843.87,10987.5025,4.969387755102041,0.2566812333003333,43811.301428299805,Next 25%
CUST01412,9218.35,4875.44,3072.7833333333333,13.696875,0.0360578303852293,43793.89722476755,Next 25%
CUST01989,20085.66,11644.59,5021.415,10.664233576642335,0.24366294707613662,43720.01733631932,Next 25%
CUST01538,36143.770000000004,22697.02,7228.754000000001,6.616847826086957,0.1541457934594621,43673.62996387867,Next 25%
CUST01369,54205.1,31656.850000000002,9034.183333333332,5.465087281795512,0.1813132525334004,43632.786235657986,Next 25%
CUST01719,61703.84,36060.9,10283.973333333333,4.880846325167037,0.1947747087679043,43629.744237399485,Next 25%
CUST01821,4434.74,2710.0899999999997,4434.74,12.0,0.24366294707613662,43448.41822996691,Next 25%
CUST00772,30647.83,16319.099999999999,6129.566000000001,7.80448717948718,0.1590669198848071,43425.48905843981,Next 25%
CUST01919,27417.25,14823.0,6854.3125,6.795348837209302,0.1429273011857499,43092.58056675202,Next 25%
CUST00608,65004.35,37290.04,5909.486363636363,8.640322580645162,0.2187187585129637,43062.20587354207,Next 25%
CUST01266,47957.1,28040.920000000002,6851.0142857142855,7.222457627118644,0.1943197079015856,43034.00839707566,Next 25%
CUST01843,54618.270000000004,32382.079999999998,7802.610000000001,6.146033653846153,0.1693037426032998,43001.7640557555,Next 25%
CUST00484,31530.34,16850.26,6306.068,7.275896414342629,0.1321900939127308,42981.240379154944,Next 25%
CUST00900,23869.489999999998,14131.29,7956.496666666666,6.121508379888268,0.1850649092341881,42846.222269355385,Next 25%
CUST01760,9623.63,4528.43,4811.815,10.902985074626866,0.24366294707613662,42833.040156212584,Next 25%
CUST00416,23588.58,10696.94,4717.716,9.040841584158416,0.0700059867627981,42818.35612131284,Next 25%
CUST00673,16363.310000000001,7200.85,4090.8275000000003,12.81578947368421,0.24366294707613662,42803.678412246634,Next 25%
CUST01232,14134.58,7802.97,7067.29,8.594117647058823,0.3475977912209511,42773.89647689184,Next 25%
CUST01721,25185.23,14975.51,6296.3075,7.530927835051547,0.1688521159021324,42542.39187848452,Next 25%
CUST01679,32167.829999999998,14559.090000000002,6433.566,7.1337890625,0.1452225693821949,42348.13169718622,Next 25%
CUST01965,33624.22,16693.5,6724.844,6.917613636363636,0.157115177631837,42326.8485375949,Next 25%
CUST00533,30481.07,19403.21,4354.438571428572,10.697698744769875,0.1584236766909861,42318.008821971984,Next 25%
CUST00079,13563.380000000001,5276.530000000001,3390.8450000000003,15.21875,0.24366294707613662,42131.94243080578,Mid 50%
CUST01217,36990.49,19526.62,4623.81125,9.643564356435643,0.1247981112788475,42126.474069534524,Mid 50%
CUST00344,13567.32,5504.640000000001,2261.22,17.963114754098363,0.0401623841047944,42085.39545545816,Mid 50%
CUST00848,40439.96,24184.01,8087.992,6.714154411764706,0.2825159465509499,42058.47050404148,Mid 50%
CUST00499,35041.78,17349.190000000002,11680.593333333332,3.941546762589928,0.1543950277001441,42025.05587853485,Mid 50%
CUST01033,28041.579999999998,15294.37,5608.316,8.533878504672899,0.1868100313637216,42012.655052439266,Mid 50%
CUST01329,33635.19,18191.79,5605.865000000001,8.238721804511279,0.1575115325808363,42002.5465754774,Mid 50%
CUST01913,42336.66,23550.73,6048.094285714286,7.542035398230088,0.1476285302766747,41970.602937786665,Mid 50%
CUST01924,41688.25,20331.8,5955.464285714285,8.3827868852459,0.226546074676079,41681.91675087268,Mid 50%
CUST00472,32176.95,19646.67,8044.2375,5.867469879518072,0.1824837936080008,41652.52254882627,Mid 50%
CUST01972,22467.05,11453.11,4493.41,11.343167701863354,0.24366294707613662,41613.56868870551,Mid 50%
CUST00994,43048.29,24773.99,6149.755714285714,7.542035398230088,0.1690136389661899,41605.38173307421,Mid 50%
CUST01164,4240.78,1621.7,4240.78,12.0,0.24366294707613662,41548.13654493366,Mid 50%
CUST01452,47469.57,23326.41,5274.3966666666665,8.908536585365853,0.1811312092447717,41533.894902763874,Mid 50%
CUST00323,33048.91,19019.78,8262.2275,5.729411764705882,0.1878612559418174,41499.85681220779,Mid 50%
CUST01931,14957.48,8326.45,4985.826666666667,8.116666666666667,0.0530080078402676,41368.55751185958,Mid 50%
CUST00644,23461.12,10743.89,3351.5885714285714,12.060141509433961,0.0554073481269052,41215.14684332944,Mid 50%
CUST01748,44873.450000000004,18749.260000000002,8974.69,5.158898305084746,0.1760232163009889,41181.350293998505,Mid 50%
CUST01897,26591.11,12256.240000000002,6647.7775,6.352173913043479,0.0971494611828815,41155.122705374466,Mid 50%
CUST01786,16661.61,8080.469999999999,5553.87,8.494186046511627,0.1940765446006416,41041.23856641013,Mid 50%
CUST00438,33255.8,18980.239999999998,6651.160000000001,6.640909090909091,0.1426918131501492,40876.25366923631,Mid 50%
CUST01405,47011.91,27549.29,9402.382000000001,5.467814371257485,0.264882024730088,40796.02792202639,Mid 50%
CUST01095,36741.31,20788.02,9185.3275,4.7901639344262295,0.1414843229475247,40775.794923605354,Mid 50%
CUST01261,52976.46,28064.82,6622.0575,7.024038461538461,0.1897378844843482,40683.14758429497,Mid 50%
CUST01167,47724.81,28976.94,7954.134999999999,7.161764705882353,0.3387340906499091,40662.89772711897,Mid 50%
