customer_id,segment,region,acquisition_channel,total_revenue,recency_days,order_frequency,churn_probability,churn_risk,churned
CUST00345,B2C,West,Affiliate,7036.58,228,0.13157894736842105,0.17454222572369454,Low Risk,1
CUST00346,B2C,East,Referral,12408.92,31,0.8823529411764706,0.11015533948851512,Low Risk,1
CUST00348,B2C,North,Organic Search,27913.18,248,0.12228260869565216,0.45455015161118995,Medium Risk,0
CUST00349,B2C,North,Social Media,12136.08,40,0.2660753880266075,0.2869400748094763,Low Risk,0
CUST00351,B2C,Central,Social Media,11606.56,62,0.2662721893491124,0.24265149376750153,Low Risk,1
CUST00352,B2C,West,Organic Search,8766.71,12,1.0,0.06104410602097768,Low Risk,0
CUST00354,B2C,West,Paid Search,8002.44,57,0.5263157894736842,0.11157699664112597,Low Risk,0
CUST00355,B2C,North,Email,23045.04,74,0.3265940902021773,0.4150580422279025,Medium Risk,1
CUST00356,B2C,East,Referral,26868.81,47,0.2830188679245283,0.2560862046692704,Low Risk,0
CUST00357,B2C,South,Email,33932.01,26,0.47770700636942676,0.24401267185937864,Low Risk,0
CUST00359,B2B,South,Social Media,6287.65,4,1.6216216216216215,0.05003337665433534,Low Risk,0
CUST00360,B2B,North,Affiliate,27418.74,32,0.5217391304347826,0.19586902636222694,Low Risk,0
CUST00362,B2C,East,Social Media,21159.82,5,1.7142857142857142,0.049881120642862924,Low Risk,1
CUST00363,Enterprise,East,Social Media,7823.58,2,0.8571428571428571,0.13504480803186036,Low Risk,1
CUST00364,B2C,South,Direct,38636.12,16,0.21551724137931036,0.43476216324958017,Medium Risk,0
CUST00365,B2C,South,Email,26044.65,134,0.5905511811023622,0.20313030351600106,Low Risk,0
CUST00366,B2B,East,Email,2639.29,111,0.27027027027027023,0.14970818846484812,Low Risk,0
CUST00367,B2C,East,Referral,17550.5,47,0.6,0.13389933555955238,Low Risk,0
CUST00368,B2C,North,Affiliate,13172.46,58,0.37854889589905366,0.2442407378355698,Low Risk,1
CUST00369,B2C,West,Referral,31939.75,234,0.2508361204013378,0.37747147806812015,Medium Risk,1
CUST00370,B2C,Central,Organic Search,39270.17,1,0.4272151898734177,0.3985810473350013,Medium Risk,0
CUST00372,B2C,North,Social Media,9131.96,16,1.3636363636363638,0.06081603301045635,Low Risk,0
CUST00373,B2C,South,Organic Search,6110.02,220,0.10935601458080195,0.5390037371531002,Medium Risk,1
CUST00374,B2C,Central,Social Media,25283.51,65,0.37344398340248963,0.28151736402568917,Low Risk,0
CUST00375,B2C,West,Referral,38614.91,111,0.27439024390243905,0.4179361831370033,Medium Risk,0
CUST00377,B2C,South,Affiliate,4300.82,163,0.18404907975460122,0.1516121156761995,Low Risk,0
CUST00378,Enterprise,Central,Paid Search,27024.21,62,0.2931596091205212,0.1908591989740755,Low Risk,1
CUST00380,Enterprise,South,Social Media,2704.92,11,1.0,0.08745354539298476,Low Risk,0
CUST00382,B2C,East,Referral,15070.72,60,0.5,0.17266424948911305,Low Risk,1
CUST00383,B2C,North,Paid Search,4937.24,236,0.08219178082191782,0.37489377224843756,Medium Risk,0
CUST00386,B2C,West,Direct,16470.98,231,0.2112676056338028,0.3284313433406616,Low Risk,0
CUST00387,B2C,South,Affiliate,33107.44,109,0.40358744394618834,0.25602824533596635,Low Risk,0
CUST00388,B2C,North,Social Media,27788.26,106,0.5244755244755245,0.19414112093234245,Low Risk,0
CUST00389,B2C,North,Email,51721.520000000004,8,0.6075949367088608,0.2634100451671205,Low Risk,1
CUST00390,B2C,North,Direct,7861.33,68,0.4411764705882353,0.11733428280951133,Low Risk,0
CUST00392,B2C,Central,Referral,459.01,18,1.0,0.07618743045284776,Low Risk,0
CUST00393,B2C,East,Organic Search,41759.8,78,0.28391167192429023,0.4248219679445204,Medium Risk,0
CUST00394,B2B,West,Social Media,15347.98,97,0.2102803738317757,0.31704684665926486,Low Risk,0
CUST00396,B2C,Central,Affiliate,23522.96,245,0.31413612565445026,0.2394517555206258,Low Risk,1
CUST00397,B2C,South,Direct,16616.48,131,0.3978779840848806,0.2543454713562417,Low Risk,0
CUST00398,Enterprise,West,Social Media,17073.760000000002,49,0.8,0.1220139066700551,Low Risk,0
CUST00400,B2C,South,Direct,36204.01,30,0.24896265560165973,0.43743527775916696,Medium Risk,1
CUST00401,B2C,South,Social Media,13175.73,40,1.0,0.09970577899798756,Low Risk,0
CUST00402,B2C,South,Paid Search,4298.32,50,0.27272727272727276,0.22134613904376513,Low Risk,0
CUST00403,B2C,West,Direct,27066.06,288,0.13846153846153844,0.3949380105796203,Medium Risk,0
CUST00404,B2C,West,Affiliate,44824.82,32,0.7241379310344828,0.21753893891427634,Low Risk,0
CUST00405,B2B,North,Referral,12460.38,18,2.0,0.049539524829473706,Low Risk,0
CUST00406,B2C,North,Referral,12397.72,277,0.12578616352201258,0.29130337163351755,Low Risk,0
CUST00407,B2C,West,Organic Search,31136.09,87,0.5263157894736842,0.1905800976238817,Low Risk,0
CUST00408,B2C,Central,Direct,12172.08,55,0.5714285714285714,0.12057667705350421,Low Risk,0
CUST00409,B2C,Central,Paid Search,13713.509999999998,104,0.28846153846153844,0.12045118017065501,Low Risk,0
CUST00410,Enterprise,West,Organic Search,23995.89,12,0.8450704225352113,0.13836520934461174,Low Risk,0
CUST00411,B2C,East,Paid Search,20291.309999999998,191,0.15706806282722513,0.17309388114075522,Low Risk,0
CUST00412,B2B,West,Email,16050.449999999999,9,0.5067567567567567,0.20322393740313838,Low Risk,1
CUST00413,B2B,North,Referral,22073.37,154,0.2368421052631579,0.2806195239038821,Low Risk,0
CUST00414,B2C,Central,Paid Search,29150.33,218,0.3,0.3052668563197144,Low Risk,0
CUST00415,B2C,West,Paid Search,46413.8,6,1.0126582278481011,0.18246973663459626,Low Risk,1
CUST00416,B2B,Central,Email,3927.32,28,1.0,0.07000598676279816,Low Risk,0
CUST00417,B2C,South,Referral,22710.03,130,0.2597402597402597,0.17503930326038722,Low Risk,0
CUST00418,B2C,South,Paid Search,14225.62,288,0.19138755980861244,0.39702018930151645,Medium Risk,0
CUST00419,Enterprise,Central,Social Media,58173.49,26,0.44491525423728817,0.2676912736164144,Low Risk,0
CUST00421,B2C,Central,Referral,27034.18,105,0.3333333333333333,0.44045625468922717,Medium Risk,0
CUST00422,B2C,North,Referral,29929.9,111,0.16759776536312848,0.4423013361674083,Medium Risk,0
CUST00423,B2C,South,Email,40854.229999999996,67,0.48387096774193544,0.23237484643003858,Low Risk,0
CUST00425,B2C,Central,Social Media,35862.8,56,0.49180327868852464,0.25218247747353795,Low Risk,0
CUST00426,B2C,Central,Email,68714.58,37,0.40462427745664736,0.31471566448664867,Low Risk,1
CUST00428,B2C,South,Paid Search,18238.57,92,0.36885245901639346,0.16929276102539847,Low Risk,1
CUST00429,B2C,North,Social Media,15369.509999999998,50,0.9022556390977443,0.11182274231104751,Low Risk,0
CUST00432,B2B,West,Organic Search,2627.59,95,0.31578947368421056,0.15169396241312333,Low Risk,0
CUST00434,B2C,North,Direct,45448.27,66,0.37113402061855666,0.2968729147926032,Low Risk,0
CUST00436,Enterprise,North,Affiliate,45816.05,21,0.3697996918335901,0.3719380087924148,Medium Risk,1
CUST00437,B2B,East,Affiliate,29885.85,149,0.15332197614991483,0.36542708778785116,Medium Risk,0
CUST00438,B2C,East,Email,3929.3999999999996,117,0.48780487804878053,0.14269181315014923,Low Risk,0
CUST00440,B2C,Central,Affiliate,32682.87,19,0.8241758241758242,0.16201998264988918,Low Risk,0
CUST00441,B2B,North,Email,7190.16,33,0.6185567010309279,0.18105456682087054,Low Risk,0
CUST00442,B2B,East,Social Media,6972.1900000000005,138,0.16483516483516483,0.4025331860651122,Medium Risk,0
CUST00443,B2B,East,Affiliate,27965.22,329,0.15280135823429541,0.32730434314205464,Low Risk,0
CUST00444,B2C,North,Affiliate,10721.33,15,0.20833333333333334,0.18487936007744865,Low Risk,0
CUST00445,Enterprise,South,Paid Search,8469.1,6,0.5325443786982248,0.1768694203263331,Low Risk,0
CUST00446,B2C,North,Social Media,18545.86,103,0.2300613496932515,0.3709663684734787,Medium Risk,0
CUST00448,B2C,North,Email,26822.34,252,0.32537960954446854,0.25826913681481456,Low Risk,0
CUST00450,B2C,West,Email,5300.0199999999995,68,0.37344398340248963,0.17693079748579965,Low Risk,0
CUST00451,B2B,East,Paid Search,19270.85,129,0.13215859030837004,0.44042502618140067,Medium Risk,0
CUST00453,B2C,South,Paid Search,14104.96,60,0.20689655172413793,0.277917542951663,Low Risk,0
CUST00454,B2B,North,Paid Search,13188.350000000002,37,0.6779661016949152,0.19210577137800353,Low Risk,0
CUST00455,B2B,East,Paid Search,22774.85,41,0.39603960396039606,0.22481426812977612,Low Risk,0
CUST00456,B2C,Central,Direct,20282.23,188,0.12096774193548386,0.39021050064816204,Medium Risk,0
CUST00457,B2C,South,Direct,13475.51,136,0.10428736964078796,0.5011223422691866,Medium Risk,1
CUST00458,B2C,South,Organic Search,21621.92,44,0.6862745098039216,0.21700733906099404,Low Risk,0
CUST00460,B2C,West,Referral,31716.19,62,0.29619181946403383,0.43720541840050214,Medium Risk,0
CUST00461,B2C,North,Paid Search,12706.43,142,0.14742014742014742,0.2449822351244654,Low Risk,0
CUST00462,B2B,Central,Email,40801.03,21,1.1464968152866242,0.13718894390563668,Low Risk,1
CUST00463,B2C,Central,Social Media,27653.93,297,0.15306122448979592,0.4459998988733073,Medium Risk,0
CUST00464,B2C,South,Email,14927.04,121,0.1271186440677966,0.46107249035151987,Medium Risk,0
CUST00466,B2C,North,Direct,22465.65,66,0.3345724907063197,0.19085776047031894,Low Risk,0
CUST00468,B2C,Central,Affiliate,26436.39,187,0.23923444976076558,0.3650564831582933,Medium Risk,1
CUST00469,B2B,East,Organic Search,16249.83,633,0.09174311926605504,0.4361076181151683,Medium Risk,0
CUST00470,B2C,North,Direct,12636.529999999999,110,0.3930131004366812,0.2289055641546788,Low Risk,0
CUST00471,B2C,East,Affiliate,19383.35,35,0.6382978723404255,0.17570728473060532,Low Risk,0
CUST00472,B2B,North,Referral,5738.13,171,0.17543859649122806,0.18248379360800082,Low Risk,0
CUST00473,B2C,North,Affiliate,9171.64,119,0.24590163934426232,0.3643226694186368,Medium Risk,0
CUST00474,Enterprise,West,Paid Search,18231.14,455,0.06593406593406594,0.200730246363658,Low Risk,0
CUST00476,B2C,North,Organic Search,29348.29,96,0.3640776699029126,0.27519993575673124,Low Risk,0
CUST00477,B2B,North,Affiliate,41538.57,31,1.3274336283185841,0.09481199540948958,Low Risk,0
CUST00478,B2C,West,Paid Search,22503.23,303,0.23076923076923078,0.26128796976469054,Low Risk,0
CUST00479,B2C,South,Direct,7914.69,135,0.4562737642585551,0.22267239284483456,Low Risk,1
CUST00480,B2C,South,Email,762.92,10,1.0,0.06539133455951406,Low Risk,0
CUST00481,B2C,East,Referral,2872.9,49,0.6122448979591837,0.08711091157837321,Low Risk,0
CUST00482,Enterprise,Central,Email,8852.95,108,0.21897810218978103,0.2602486493517283,Low Risk,0
CUST00483,B2C,North,Paid Search,9556.439999999999,346,0.2179176755447942,0.26268410004205156,Low Risk,0
CUST00484,B2C,Central,Paid Search,12748.76,1,0.8,0.13219009391273087,Low Risk,0
CUST00486,B2B,West,Referral,21773.63,29,0.17716535433070865,0.32565215830066435,Low Risk,1
CUST00487,Enterprise,North,Paid Search,8525.54,72,0.4166666666666667,0.11438760647675607,Low Risk,0
CUST00488,B2C,West,Email,40038.16,69,0.2710843373493976,0.37567643198380346,Medium Risk,1
CUST00489,B2C,West,Social Media,12324.58,166,0.3125,0.16466317914736736,Low Risk,0
CUST00490,B2C,Central,Affiliate,13407.13,39,0.15679442508710803,0.4109552329858331,Medium Risk,0
CUST00491,B2C,East,Organic Search,57411.67,199,0.21865889212827988,0.370424760564822,Medium Risk,0
CUST00492,Enterprise,North,Affiliate,24256.23,78,0.2368421052631579,0.2477192461439521,Low Risk,0
CUST00493,B2C,West,Affiliate,3373.61,54,0.5555555555555556,0.11443754141386502,Low Risk,0
CUST00494,B2C,South,Email,11957.130000000001,180,0.16172506738544473,0.25691535063207227,Low Risk,0
CUST00496,B2C,South,Affiliate,11609.51,69,0.4347826086956522,0.10929299246567564,Low Risk,0
CUST00497,Enterprise,South,Email,28065.44,235,0.1953125,0.4358394705410078,Medium Risk,0
CUST00499,B2C,North,Direct,6515.17,197,0.15228426395939088,0.1543950277001441,Low Risk,0
CUST00500,B2C,Central,Organic Search,9692.060000000001,267,0.21739130434782608,0.224167599312089,Low Risk,0
CUST00501,B2C,Central,Affiliate,56614.27,58,0.30303030303030304,0.4251417753380215,Medium Risk,0
CUST00502,B2C,West,Email,7086.49,43,0.3345724907063197,0.2769336331219936,Low Risk,0
CUST00503,B2C,East,Social Media,17951.81,59,0.9677419354838709,0.1220053526325901,Low Risk,0
CUST00504,B2B,North,Email,2034.8400000000001,733,0.08097165991902834,0.4336646117375904,Medium Risk,1
CUST00506,B2B,Central,Affiliate,38674.04,64,0.20080321285140562,0.46398735672493296,Medium Risk,0
CUST00507,B2C,Central,Referral,571.5,512,0.05859375,0.2533404079116797,Low Risk,0
CUST00509,B2C,West,Organic Search,16590.440000000002,6,1.0,0.07231233041091396,Low Risk,0
CUST00510,B2C,West,Direct,5963.7,445,0.06741573033707865,0.2107574635217707,Low Risk,1
CUST00511,B2C,East,Paid Search,30893.14,28,0.4225352112676056,0.23941869087650652,Low Risk,0
CUST00512,B2B,Central,Organic Search,44632.81,4,0.29654036243822074,0.4148602347055927,Medium Risk,0
CUST00514,B2C,East,Direct,13249.53,174,0.1724137931034483,0.17109111884413633,Low Risk,0
CUST00515,B2C,South,Referral,36361.63,28,0.9473684210526316,0.1625927633835556,Low Risk,0
CUST00516,B2C,Central,Affiliate,16492.21,174,0.20236087689713322,0.34277977143036714,Medium Risk,0
CUST00517,B2C,Central,Direct,36553.85,56,0.30612244897959184,0.32393087345482574,Low Risk,0
CUST00518,B2C,South,Social Media,13240.15,532,0.1079136690647482,0.388646737825137,Medium Risk,1
CUST00520,B2B,North,Organic Search,29353.39,121,0.210896309314587,0.40815999447070084,Medium Risk,1
CUST00521,B2B,West,Social Media,29868.13,7,0.6,0.17812928795575136,Low Risk,1
CUST00522,B2C,Central,Referral,40237.39,14,0.20833333333333334,0.4057086770105069,Medium Risk,0
CUST00523,B2C,East,Social Media,2852.89,45,0.6666666666666666,0.16179875388627185,Low Risk,0
CUST00524,B2B,South,Direct,22547.41,28,0.5678233438485805,0.282413700675604,Low Risk,0
CUST00526,B2C,North,Paid Search,10393.94,238,0.12605042016806722,0.15952005412357503,Low Risk,1
CUST00527,B2C,East,Social Media,2500.98,31,1.4285714285714286,0.04658098425235472,Low Risk,0
CUST00528,B2B,Central,Paid Search,47755.92,148,0.18915510718789408,0.4902277111205351,Medium Risk,1
CUST00529,B2B,East,Referral,5083.24,708,0.0423728813559322,0.47509264809437357,Medium Risk,0
CUST00530,B2C,South,Social Media,24365.38,59,0.3684210526315789,0.3682937614016664,Medium Risk,1
CUST00531,B2C,West,Referral,44724.46,180,0.22354694485842028,0.39604437163646333,Medium Risk,1
CUST00533,B2C,West,Paid Search,3279.68,63,0.5042016806722689,0.15842367669098614,Low Risk,0
CUST00534,B2C,North,Affiliate,10777.85,30,1.0,0.05489460772557379,Low Risk,0
CUST00536,B2B,Central,Email,2483.8,11,1.0,0.07083039478875493,Low Risk,0
CUST00537,B2C,Central,Direct,15042.86,96,0.7114624505928854,0.20588510673812951,Low Risk,0
CUST00539,Enterprise,North,Email,2025.9499999999998,2,0.4109589041095891,0.12065771004793806,Low Risk,0
CUST00540,B2C,East,Referral,24408.190000000002,162,0.189873417721519,0.36619417959776435,Medium Risk,0
CUST00541,B2C,Central,Social Media,11407.34,213,0.25641025641025644,0.22356645205958706,Low Risk,0
CUST00542,B2C,Central,Email,43712.1,303,0.21608643457382953,0.5122834544338243,Medium Risk,0
CUST00543,B2C,Central,Organic Search,20541.879999999997,239,0.18036072144288579,0.2756479896455682,Low Risk,0
CUST00544,B2B,Central,Email,29902.95,159,0.3333333333333333,0.46200182705542364,Medium Risk,0
CUST00546,B2C,West,Social Media,32060.48,481,0.08862629246676514,0.3664670726500301,Medium Risk,0
CUST00547,B2B,East,Organic Search,15606.57,267,0.18072289156626506,0.5424697510149646,Medium Risk,1
CUST00548,Enterprise,North,Paid Search,32120.42,7,0.40358744394618834,0.15044490680415742,Low Risk,1
CUST00549,B2B,East,Direct,29233.14,18,0.9677419354838709,0.13084644205117174,Low Risk,0
CUST00550,B2B,West,Affiliate,40994.03,13,0.15384615384615385,0.4117999493221005,Medium Risk,0
CUST00551,B2C,North,Direct,13944.029999999999,316,0.17142857142857143,0.3923114117960861,Medium Risk,1
CUST00553,Enterprise,North,Referral,9383.92,176,0.17045454545454547,0.16572481057894123,Low Risk,0
CUST00554,B2C,Central,Organic Search,640.2,157,0.19108280254777069,0.19978542967367588,Low Risk,1
CUST00555,B2C,Central,Affiliate,38041.14,89,0.2788104089219331,0.3404893605053933,Medium Risk,0
CUST00556,B2B,South,Social Media,3571.5,10,2.0,0.040397462478416316,Low Risk,0
CUST00557,B2C,West,Affiliate,4607.7,135,0.2222222222222222,0.15589306010041876,Low Risk,0
CUST00558,B2C,South,Email,57002.19,67,0.47451669595782076,0.41150683803982485,Medium Risk,0
CUST00560,B2C,East,Email,12781.76,131,0.15,0.32177065490165824,Low Risk,0
CUST00561,B2C,East,Affiliate,32823.47,70,0.3778337531486146,0.2508768269538763,Low Risk,0
CUST00562,Enterprise,Central,Affiliate,5829.93,6,1.0,0.07443814229304736,Low Risk,0
CUST00564,B2C,East,Referral,1471.2800000000002,322,0.17191977077363899,0.2156589465034343,Low Risk,0
CUST00565,B2B,South,Affiliate,37438.590000000004,10,0.4044943820224719,0.3535168221584921,Medium Risk,1
CUST00567,B2B,Central,Direct,6008.1,144,0.20833333333333334,0.16305474112135013,Low Risk,0
CUST00568,Enterprise,West,Referral,9667.42,31,0.19672131147540986,0.2480597945768461,Low Risk,0
CUST00569,B2C,Central,Organic Search,44825.25,128,0.4044943820224719,0.2783795619999169,Low Risk,1
CUST00570,Enterprise,South,Social Media,68473.67,65,0.43388429752066116,0.26105111014391935,Low Risk,1
CUST00571,B2C,East,Social Media,7345.68,552,0.05434782608695653,0.23538316857896402,Low Risk,1
CUST00574,B2C,West,Affiliate,20640.62,131,0.3461538461538462,0.19249014117725083,Low Risk,0
CUST00575,B2B,Central,Email,6920.43,301,0.09966777408637874,0.20635980195914652,Low Risk,0
CUST00576,B2C,West,Paid Search,14086.57,78,0.30612244897959184,0.2861323508271232,Low Risk,0
CUST00577,B2C,East,Affiliate,50937.43,356,0.2403204272363151,0.38794472622407367,Medium Risk,0
CUST00578,B2C,South,Referral,24157.4,168,0.2617801047120419,0.3278127559154521,Low Risk,1
CUST00579,B2C,North,Paid Search,11275.2,214,0.2714932126696833,0.22871464362511432,Low Risk,0
CUST00580,B2C,Central,Referral,26183.57,169,0.22658610271903323,0.32776490889631155,Low Risk,1
CUST00581,B2C,East,Email,20978.83,203,0.2536997885835095,0.3012661815033257,Low Risk,0
CUST00582,B2C,North,Social Media,22449.989999999998,157,0.2702702702702703,0.23351859444819548,Low Risk,0
CUST00583,B2C,East,Referral,20864.36,14,2.2641509433962264,0.03532952121001793,Low Risk,0
CUST00584,Enterprise,South,Affiliate,17594.72,3,0.794701986754967,0.10291604646602491,Low Risk,0
CUST00585,B2B,South,Direct,10905.68,48,0.5194805194805194,0.2013160586265046,Low Risk,1
CUST00586,B2B,West,Social Media,3880.56,74,0.10733452593917711,0.4074479759729057,Medium Risk,0
CUST00587,B2C,North,Organic Search,32520.510000000002,39,0.17942583732057416,0.5053621446217872,Medium Risk,0
CUST00588,B2C,West,Social Media,26012.36,66,0.234375,0.44209267867833835,Medium Risk,1
CUST00589,B2C,East,Organic Search,15117.519999999999,20,0.22727272727272727,0.2183917870869767,Low Risk,0
CUST00590,B2C,South,Organic Search,27071.16,12,0.3361344537815126,0.24575003216426938,Low Risk,1
CUST00592,Enterprise,Central,Social Media,55665.37,65,0.3025210084033614,0.3251055212841357,Low Risk,1
CUST00593,B2C,Central,Paid Search,39379.03,248,0.20361990950226244,0.26881207321614353,Low Risk,1
CUST00594,B2C,North,Organic Search,10912.82,13,0.26785714285714285,0.2540522979289616,Low Risk,0
CUST00597,B2B,East,Social Media,23824.95,18,0.1602136181575434,0.428830304508129,Medium Risk,0
CUST00598,B2B,North,Referral,32587.629999999997,11,0.24623803009575923,0.47574540277535843,Medium Risk,0
CUST00599,B2C,Central,Referral,14674.68,60,0.34285714285714286,0.2698957240231427,Low Risk,0
CUST00600,B2C,West,Email,16679.71,240,0.19543973941368079,0.2567942761118935,Low Risk,1
CUST00602,B2C,Central,Direct,16059.55,44,0.1761252446183953,0.35298807465817683,Medium Risk,0
CUST00603,B2C,East,Affiliate,46221.44,137,0.3333333333333333,0.3540036796074977,Medium Risk,0
CUST00604,B2B,North,Email,10600.15,308,0.18181818181818182,0.238952479494163,Low Risk,0
CUST00605,B2B,North,Referral,12754.54,75,0.36144578313253006,0.23832361906686236,Low Risk,1
CUST00607,B2C,North,Referral,6077.6,88,0.34090909090909094,0.12746081148300534,Low Risk,0
CUST00608,B2B,South,Direct,31119.2,103,0.6687898089171974,0.2187187585129637,Low Risk,0
CUST00609,B2B,Central,Affiliate,40655.53,446,0.2158273381294964,0.3610758538117943,Medium Risk,0
CUST00610,B2C,East,Social Media,13697.16,31,0.11780104712041886,0.4255086032337877,Medium Risk,0
CUST00611,B2B,West,Organic Search,32699.02,81,0.31802120141342755,0.39379692560476787,Medium Risk,1
CUST00614,B2C,Central,Direct,8461.26,142,0.32608695652173914,0.18691269744105377,Low Risk,0
CUST00616,B2C,Central,Referral,3777.28,47,0.6382978723404256,0.12784873573662772,Low Risk,0
CUST00617,B2C,South,Social Media,11729.48,129,0.31746031746031744,0.19724283081586053,Low Risk,0
CUST00618,B2C,North,Paid Search,10955.78,9,0.9523809523809523,0.09315111045318837,Low Risk,0
CUST00619,B2C,Central,Organic Search,9056.74,45,0.6666666666666666,0.08427744474517591,Low Risk,0
CUST00620,B2C,East,Email,11526.710000000001,124,0.4,0.1359006262676041,Low Risk,0
CUST00622,B2C,North,Email,2343.75,10,1.0,0.07409262971487514,Low Risk,0
CUST00623,B2C,Central,Affiliate,7237.320000000001,28,0.9523809523809523,0.11621699807222169,Low Risk,1
CUST00626,B2B,Central,Referral,16143.44,107,0.16666666666666666,0.3402546142582957,Medium Risk,1
CUST00627,B2C,Central,Paid Search,11210.28,2,1.9565217391304346,0.04167800476699149,Low Risk,0
CUST00628,Enterprise,South,Referral,9791.5,191,0.13953488372093023,0.229337752994258,Low Risk,0
CUST00630,B2C,Central,Affiliate,11894.939999999999,4,2.0,0.03907459813495399,Low Risk,0
CUST00632,B2C,East,Paid Search,11436.13,122,0.30201342281879195,0.20855685060749915,Low Risk,0
CUST00633,B2C,North,Email,4682.15,26,0.1935483870967742,0.24451133908438943,Low Risk,0
CUST00635,Enterprise,North,Email,428.22,86,0.3488372093023256,0.16977523174107995,Low Risk,0
CUST00636,B2B,North,Paid Search,20451.98,81,0.32608695652173914,0.21328340452668154,Low Risk,0
CUST00638,Enterprise,South,Organic Search,26249.35,11,0.3816793893129771,0.2714241718772919,Low Risk,1
CUST00640,B2C,North,Referral,24602.39,241,0.22263450834879409,0.3221048207608394,Low Risk,0
CUST00641,B2C,Central,Referral,11520.93,9,0.22058823529411764,0.3678527888823442,Medium Risk,1
CUST00642,B2C,Central,Affiliate,14680.3,170,0.2179176755447942,0.2969839064043804,Low Risk,0
CUST00643,B2C,Central,Direct,11547.38,20,2.0,0.03181494201562643,Low Risk,0
CUST00644,B2C,North,Paid Search,9328.72,11,1.4285714285714286,0.055407348126905266,Low Risk,0
CUST00645,Enterprise,South,Direct,12280.08,116,0.33707865168539325,0.20074004427981032,Low Risk,0
CUST00646,B2C,North,Email,231.78,16,1.0,0.12141037963373673,Low Risk,0
CUST00648,B2B,Central,Organic Search,43588.45,29,0.3524229074889868,0.4262312918888324,Medium Risk,1
CUST00649,B2C,West,Social Media,1453.82,6,1.0,0.07668619725429242,Low Risk,0
CUST00650,B2C,North,Affiliate,26975.14,45,0.45592705167173253,0.2070465149691254,Low Risk,0
CUST00651,B2C,South,Affiliate,30802.79,442,0.11029411764705882,0.45470870303023825,Medium Risk,1
CUST00652,B2C,South,Referral,18784.989999999998,72,1.3274336283185841,0.08994276158499706,Low Risk,0
CUST00654,B2B,South,Direct,59433.26,104,0.27237354085603116,0.48964617464925625,Medium Risk,1
CUST00655,B2C,West,Referral,7377.22,83,0.14251781472684086,0.29103297176297893,Low Risk,1
CUST00656,B2C,North,Referral,18148.879999999997,32,0.7643312101910827,0.11706155156378178,Low Risk,1
CUST00657,B2B,North,Organic Search,3438.0699999999997,222,0.13513513513513511,0.21153303362961742,Low Risk,1
CUST00658,B2C,Central,Affiliate,9422.36,49,0.2643171806167401,0.2956810249337197,Low Risk,1
CUST00659,B2C,West,Paid Search,2549.42,106,0.2830188679245283,0.17293970368767023,Low Risk,1
CUST00660,Enterprise,East,Paid Search,16315.28,83,0.4761904761904762,0.15056763136620396,Low Risk,0
CUST00662,B2C,West,Organic Search,22787.9,21,0.1362088535754824,0.5554669187389766,Medium Risk,0
CUST00663,B2C,Central,Paid Search,33658.32,114,0.5033557046979865,0.1951046663748084,Low Risk,0
CUST00664,B2C,South,Direct,13062.84,89,0.2425876010781671,0.21441328979541366,Low Risk,0
CUST00665,B2C,North,Organic Search,10210.63,164,0.18292682926829268,0.22975480174912358,Low Risk,0
CUST00666,Enterprise,West,Social Media,32515.879999999997,139,0.26833631484794274,0.2601903502856383,Low Risk,0
CUST00668,B2C,East,Paid Search,19345.28,65,0.8275862068965518,0.11424509148485927,Low Risk,0
CUST00669,B2C,West,Social Media,5060.66,61,0.32727272727272727,0.21709322299815545,Low Risk,0
CUST00671,B2C,East,Organic Search,3567.8,21,2.0,0.0344520688601493,Low Risk,0
CUST00674,Enterprise,South,Direct,2171.21,1,1.0,0.05815982201076575,Low Risk,0
CUST00675,B2C,East,Affiliate,12370.24,50,1.1764705882352942,0.07267973052796943,Low Risk,0
CUST00676,B2C,Central,Email,18432.14,207,0.27439024390243905,0.2322828096683115,Low Risk,0
CUST00677,B2C,Central,Affiliate,724.77,223,0.13452914798206278,0.19792541557566004,Low Risk,1
CUST00679,B2B,South,Paid Search,7376.75,129,0.23255813953488372,0.24512619979928885,Low Risk,0
CUST00680,B2C,South,Affiliate,31193.64,15,0.4054054054054054,0.22425795104411364,Low Risk,1
CUST00681,B2C,North,Referral,6443.43,81,0.4,0.17083069556147815,Low Risk,0
CUST00682,B2C,East,Direct,6685.85,42,0.7142857142857143,0.07444257372486981,Low Risk,0
CUST00684,B2C,Central,Affiliate,8967.85,433,0.06928406466512702,0.2875469600735538,Low Risk,0
CUST00685,B2C,North,Paid Search,38766.53,5,0.5421686746987951,0.13280799326064355,Low Risk,0
CUST00686,B2C,East,Paid Search,35340.92,3,0.43388429752066116,0.3454770401685732,Medium Risk,1
CUST00688,B2C,West,Paid Search,12259.029999999999,30,0.8181818181818182,0.1270094115115361,Low Risk,0
CUST00689,B2C,South,Paid Search,35618.16,14,0.20809248554913296,0.5105243994405112,Medium Risk,0
CUST00690,B2C,South,Social Media,18258.04,17,1.3043478260869565,0.08669280105472141,Low Risk,0
CUST00691,B2B,North,Referral,10975.9,80,0.25,0.23007539088723633,Low Risk,0
CUST00692,Enterprise,Central,Affiliate,18494.85,256,0.20689655172413793,0.2237947072215676,Low Risk,0
CUST00693,B2C,Central,Direct,41804.69,123,0.395778364116095,0.2642045827377715,Low Risk,1
CUST00696,B2B,West,Direct,23675.8,65,1.2244897959183674,0.09638688921758254,Low Risk,0
